countryName,pollutant,reportingYear,emissions
Italy,Ammonia (NH3),2018,26023991.599999998
Italy,Arsenic and compounds (as As),2018,256.97310000000004
Italy,Benzene,2018,105056.03209999998
Italy,Cadmium and compounds (as Cd),2018,369.6123
Italy,Carbon dioxide (CO2),2018,127231619371.1
Italy,Carbon monoxide (CO),2018,132227386.80000001
Italy,Chlorine and inorganic compounds (as HCl),2018,205549.40000000002
Italy,Chlorofluorocarbons (CFCs),2018,269.06579999999997
Italy,Chromium and compounds (as Cr),2018,3299.6047
Italy,Copper and compounds (as Cu),2018,3229.7995
Italy,Di-(2-ethyl hexyl) phthalate (DEHP),2018,43.0096
Italy,Dichloromethane (DCM),2018,1396228.4117
Italy,Fluorine and inorganic compounds (as HF),2018,100739.5633
Italy,Hexachlorobenzene (HCB),2018,148.94570000000002
Italy,Hydrochlorofluorocarbons (HCFCs),2018,6021.4467
Italy,Hydro-fluorocarbons (HFCS),2018,42161.93
Italy,Hydrogen cyanide (HCN),2018,15233.927299999998
Italy,Lead and compounds (as Pb),2018,5169.097
Italy,Mercury and compounds (as Hg),2018,860.4519
Italy,Methane (CH4),2018,94124989.19999999
Italy,Naphthalene,2018,565.2
Italy,Nickel and compounds (as Ni),2018,2091.5054
Italy,Nitrogen oxides (NOX),2018,88937415.49999999
Italy,Nitrous oxide (N2O),2018,1893364.2
Italy,Non-methane volatile organic compounds (NMVOC),2018,27081312.5
Italy,Particulate matter (PM10),2018,649187.6
Italy,PCDD + PCDF (dioxins + furans) (as Teq),2018,0.005544
Italy,Perfluorocarbons (PFCs),2018,212621
Italy,Polychlorinated biphenyls (PCBs),2018,2.2998
Italy,Polycyclic aromatic hydrocarbons (PAHs),2018,65.2415
Italy,Sulphur hexafluoride (SF6),2018,2224.19
Italy,Sulphur oxides (SOX),2018,46296010.400000006
Italy,Tetrachloroethylene,2018,6898
Italy,Trichloroethylene (TRI),2018,9101
Italy,Trichloromethane,2018,1100
Italy,Zinc and compounds (as Zn),2018,33419.879499999995
Italy,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2019,785.65
Italy,Ammonia (NH3),2019,25934521.400000002
Italy,Arsenic and compounds (as As),2019,531.9089
Italy,Benzene,2019,101836.823
Italy,Cadmium and compounds (as Cd),2019,397.25429999999994
Italy,Carbon dioxide (CO2),2019,121419960696.3
Italy,Carbon monoxide (CO),2019,150686821.6
Italy,Chlorine and inorganic compounds (as HCl),2019,416729
Italy,Chlorofluorocarbons (CFCs),2019,319.993
Italy,Chromium and compounds (as Cr),2019,2450.0489999999995
Italy,Copper and compounds (as Cu),2019,1880.047
Italy,Di-(2-ethyl hexyl) phthalate (DEHP),2019,42.6545
Italy,Dichloromethane (DCM),2019,437617.72
Italy,Fluorine and inorganic compounds (as HF),2019,92183.4997
Italy,Hexachlorobenzene (HCB),2019,146.43
Italy,Hydrochlorofluorocarbons (HCFCs),2019,5436.7643
Italy,Hydro-fluorocarbons (HFCS),2019,49543.9148
Italy,Hydrogen cyanide (HCN),2019,3434.3567
Italy,Lead and compounds (as Pb),2019,8369.4427
Italy,Mercury and compounds (as Hg),2019,466.50929999999994
Italy,Methane (CH4),2019,74463921
Italy,Naphthalene,2019,545.14
Italy,Nickel and compounds (as Ni),2019,2784.7231
Italy,Nitrogen oxides (NOX),2019,85602121.49999999
Italy,Nitrous oxide (N2O),2019,1029227.2000000002
Italy,Non-methane volatile organic compounds (NMVOC),2019,23162188.799999997
Italy,Particulate matter (PM10),2019,458759.4
Italy,PCDD + PCDF (dioxins + furans) (as Teq),2019,0.005725
Italy,Perfluorocarbons (PFCs),2019,124412
Italy,Polychlorinated biphenyls (PCBs),2019,2.4907
Italy,Sulphur hexafluoride (SF6),2019,2528.79
Italy,Sulphur oxides (SOX),2019,41243056.30000001
Italy,Tetrachloroethylene,2019,6912
Italy,Trichloroethylene (TRI),2019,4438.3
Italy,Trichloromethane,2019,500
Italy,Zinc and compounds (as Zn),2019,31594.374999999996
Latvia,Carbon dioxide (CO2),2007,363000000
Latvia,Hydro-fluorocarbons (HFCS),2007,163
Latvia,Nitrogen oxides (NOX),2007,217000
Latvia,Particulate matter (PM10),2007,521100
Latvia,Sulphur oxides (SOX),2007,781000
Latvia,Carbon dioxide (CO2),2008,358000000
Latvia,Nitrogen oxides (NOX),2008,288000
Latvia,Particulate matter (PM10),2008,420300
Latvia,Sulphur oxides (SOX),2008,646000
Latvia,Ammonia (NH3),2009,21800
Latvia,Carbon dioxide (CO2),2009,141000000
Latvia,Nitrogen oxides (NOX),2009,216000
Latvia,Sulphur oxides (SOX),2009,605000
Latvia,Ammonia (NH3),2010,69200
Latvia,Nitrogen oxides (NOX),2010,108000
Latvia,Particulate matter (PM10),2010,60900
Latvia,Sulphur oxides (SOX),2010,708000
Latvia,Ammonia (NH3),2011,50100
Latvia,Ammonia (NH3),2012,49700
Latvia,Nitrogen oxides (NOX),2012,117000
Latvia,Sulphur oxides (SOX),2012,193000
Latvia,Ammonia (NH3),2013,14600
Latvia,Methane (CH4),2013,105000
Latvia,Ammonia (NH3),2014,51100
Latvia,Methane (CH4),2014,101000
Latvia,Nitrogen oxides (NOX),2014,180000
Latvia,Ammonia (NH3),2018,673200
Latvia,Carbon dioxide (CO2),2018,2155000000
Latvia,Carbon monoxide (CO),2018,2310000
Latvia,Dichloromethane (DCM),2018,1800
Latvia,Methane (CH4),2018,235000
Latvia,Naphthalene,2018,176
Latvia,Nitrogen oxides (NOX),2018,3963000
Latvia,Nitrous oxide (N2O),2018,45900
Latvia,Non-methane volatile organic compounds (NMVOC),2018,127000
Latvia,Particulate matter (PM10),2018,155100
Latvia,Trichloromethane,2018,1200
Latvia,Ammonia (NH3),2019,762200
Latvia,Carbon dioxide (CO2),2019,2129000000
Latvia,Carbon monoxide (CO),2019,3186000
Latvia,Dichloromethane (DCM),2019,1310
Latvia,Methane (CH4),2019,230000
Latvia,Naphthalene,2019,106
Latvia,Nitrogen oxides (NOX),2019,3685000
Latvia,Nitrous oxide (N2O),2019,52600
Latvia,Particulate matter (PM10),2019,66000
Latvia,Trichloromethane,2019,753
Latvia,Ammonia (NH3),2020,727700
Latvia,Benzene,2020,1380
Latvia,Carbon dioxide (CO2),2020,1712000000
Latvia,Carbon monoxide (CO),2020,3454000
Latvia,Dichloromethane (DCM),2020,1810
Latvia,Methane (CH4),2020,105000
Latvia,Naphthalene,2020,210
Latvia,Nitrogen oxides (NOX),2020,3387000
Latvia,Nitrous oxide (N2O),2020,51400
Latvia,Non-methane volatile organic compounds (NMVOC),2020,124000
Latvia,Particulate matter (PM10),2020,78500
Latvia,Sulphur oxides (SOX),2020,185000
Latvia,Trichloromethane,2020,938
Lithuania,Ammonia (NH3),2007,3173800
Lithuania,Benzene,2007,35700
Lithuania,Cadmium and compounds (as Cd),2007,11.3
Lithuania,Carbon dioxide (CO2),2007,5089000000
Lithuania,Carbon monoxide (CO),2007,8080000
Lithuania,Fluorine and inorganic compounds (as HF),2007,12800
Lithuania,Methane (CH4),2007,7545000
Lithuania,Nitrogen oxides (NOX),2007,7905000
Lithuania,Nitrous oxide (N2O),2007,10400000
Lithuania,Non-methane volatile organic compounds (NMVOC),2007,8645000
Lithuania,Particulate matter (PM10),2007,678000
Lithuania,Sulphur oxides (SOX),2007,17112000
Lithuania,Zinc and compounds (as Zn),2007,267
Lithuania,Ammonia (NH3),2008,3706700
Lithuania,Benzene,2008,43600
Lithuania,Carbon dioxide (CO2),2008,6351000000
Lithuania,Carbon monoxide (CO),2008,6235000
Lithuania,Copper and compounds (as Cu),2008,670
Lithuania,Fluorine and inorganic compounds (as HF),2008,16100
Lithuania,Methane (CH4),2008,6596000
Lithuania,Nickel and compounds (as Ni),2008,86
Lithuania,Nitrogen oxides (NOX),2008,8121000
Lithuania,Nitrous oxide (N2O),2008,5590000
Lithuania,Non-methane volatile organic compounds (NMVOC),2008,11263000
Lithuania,Particulate matter (PM10),2008,958000
Lithuania,Sulphur oxides (SOX),2008,15720000
Lithuania,Ammonia (NH3),2009,3273400
Lithuania,Benzene,2009,40500
Lithuania,Carbon dioxide (CO2),2009,4956000000
Lithuania,Carbon monoxide (CO),2009,2799000
Lithuania,Fluorine and inorganic compounds (as HF),2009,18000
Lithuania,Methane (CH4),2009,9702000
Lithuania,Nitrogen oxides (NOX),2009,6700000
Lithuania,Nitrous oxide (N2O),2009,1650000
Lithuania,Non-methane volatile organic compounds (NMVOC),2009,9816000
Lithuania,Particulate matter (PM10),2009,638000
Lithuania,Sulphur oxides (SOX),2009,15229000
Lithuania,Ammonia (NH3),2010,3217300
Lithuania,Benzene,2010,41200
Lithuania,Carbon dioxide (CO2),2010,6489000000
Lithuania,Carbon monoxide (CO),2010,3415000
Lithuania,Fluorine and inorganic compounds (as HF),2010,23400
Lithuania,Methane (CH4),2010,7780000
Lithuania,Nitrogen oxides (NOX),2010,6844000
Lithuania,Nitrous oxide (N2O),2010,1800000
Lithuania,Non-methane volatile organic compounds (NMVOC),2010,9551000
Lithuania,Particulate matter (PM10),2010,675100
Lithuania,Sulphur oxides (SOX),2010,14357000
Lithuania,Ammonia (NH3),2011,3653600
Lithuania,Benzene,2011,42600
Lithuania,Carbon dioxide (CO2),2011,4095000000
Lithuania,Carbon monoxide (CO),2011,4564000
Lithuania,Fluorine and inorganic compounds (as HF),2011,21900
Lithuania,Hydro-fluorocarbons (HFCS),2011,618
Lithuania,Methane (CH4),2011,5277000
Lithuania,Nitrogen oxides (NOX),2011,5940000
Lithuania,Nitrous oxide (N2O),2011,2950000
Lithuania,Non-methane volatile organic compounds (NMVOC),2011,9691000
Lithuania,Particulate matter (PM10),2011,712200
Lithuania,Sulphur oxides (SOX),2011,15724000
Lithuania,Ammonia (NH3),2012,4373900
Lithuania,Benzene,2012,42300
Lithuania,Carbon dioxide (CO2),2012,3001000000
Lithuania,Carbon monoxide (CO),2012,4103000
Lithuania,Copper and compounds (as Cu),2012,129
Lithuania,Fluorine and inorganic compounds (as HF),2012,13200
Lithuania,Methane (CH4),2012,3721000
Lithuania,Nitrogen oxides (NOX),2012,5897000
Lithuania,Nitrous oxide (N2O),2012,1770000
Lithuania,Non-methane volatile organic compounds (NMVOC),2012,9480000
Lithuania,Particulate matter (PM10),2012,838300
Lithuania,Sulphur oxides (SOX),2012,13570000
Lithuania,Zinc and compounds (as Zn),2012,1480
Lithuania,Ammonia (NH3),2013,3444300
Lithuania,Benzene,2013,42100
Lithuania,Carbon dioxide (CO2),2013,2662000000
Lithuania,Carbon monoxide (CO),2013,6440000
Lithuania,Copper and compounds (as Cu),2013,854
Lithuania,Fluorine and inorganic compounds (as HF),2013,16500
Lithuania,Lead and compounds (as Pb),2013,255
Lithuania,Methane (CH4),2013,4241000
Lithuania,Nitrogen oxides (NOX),2013,5207000
Lithuania,Nitrous oxide (N2O),2013,1130000
Lithuania,Non-methane volatile organic compounds (NMVOC),2013,11030000
Lithuania,Particulate matter (PM10),2013,882900
Lithuania,Sulphur oxides (SOX),2013,11363000
Lithuania,Tetrachloroethylene,2013,20340
Lithuania,Zinc and compounds (as Zn),2013,1983
Lithuania,Ammonia (NH3),2014,3386600
Lithuania,Benzene,2014,37300
Lithuania,Carbon dioxide (CO2),2014,5875000000
Lithuania,Carbon monoxide (CO),2014,4901000
Lithuania,Chromium and compounds (as Cr),2014,310
Lithuania,Copper and compounds (as Cu),2014,947
Lithuania,Fluorine and inorganic compounds (as HF),2014,14200
Lithuania,Methane (CH4),2014,3255000
Lithuania,Nitrogen oxides (NOX),2014,4430000
Lithuania,Nitrous oxide (N2O),2014,1130000
Lithuania,Non-methane volatile organic compounds (NMVOC),2014,8976000
Lithuania,Particulate matter (PM10),2014,856600
Lithuania,Sulphur oxides (SOX),2014,10248000
Lithuania,Tetrachloroethylene,2014,10650
Lithuania,Zinc and compounds (as Zn),2014,1625
Lithuania,Ammonia (NH3),2015,3239500
Lithuania,Benzene,2015,37900
Lithuania,Carbon dioxide (CO2),2015,7859000000
Lithuania,Carbon monoxide (CO),2015,6059000
Lithuania,Chromium and compounds (as Cr),2015,125
Lithuania,Copper and compounds (as Cu),2015,1180
Lithuania,Fluorine and inorganic compounds (as HF),2015,21400
Lithuania,Hydro-fluorocarbons (HFCS),2015,706
Lithuania,Methane (CH4),2015,4194000
Lithuania,Nitrogen oxides (NOX),2015,6278000
Lithuania,Nitrous oxide (N2O),2015,838000
Lithuania,Non-methane volatile organic compounds (NMVOC),2015,9496000
Lithuania,Particulate matter (PM10),2015,841100
Lithuania,Sulphur oxides (SOX),2015,12717000
Lithuania,Tetrachloroethylene,2015,11300
Lithuania,Zinc and compounds (as Zn),2015,1188
Lithuania,Ammonia (NH3),2016,3100200
Lithuania,Benzene,2016,38100
Lithuania,Carbon dioxide (CO2),2016,5320000000
Lithuania,Carbon monoxide (CO),2016,7093000
Lithuania,Chromium and compounds (as Cr),2016,125
Lithuania,Copper and compounds (as Cu),2016,859
Lithuania,Fluorine and inorganic compounds (as HF),2016,18200
Lithuania,Hydro-fluorocarbons (HFCS),2016,902
Lithuania,Methane (CH4),2016,2404000
Lithuania,Nitrogen oxides (NOX),2016,6595000
Lithuania,Nitrous oxide (N2O),2016,701000
Lithuania,Non-methane volatile organic compounds (NMVOC),2016,10248000
Lithuania,Particulate matter (PM10),2016,846800
Lithuania,Sulphur oxides (SOX),2016,11913000
Lithuania,Tetrachloroethylene,2016,11700
Lithuania,Zinc and compounds (as Zn),2016,1037
Lithuania,Ammonia (NH3),2017,2966800
Lithuania,Benzene,2017,43300
Lithuania,Carbon dioxide (CO2),2017,5349000000
Lithuania,Carbon monoxide (CO),2017,7354000
Lithuania,Copper and compounds (as Cu),2017,1097
Lithuania,Fluorine and inorganic compounds (as HF),2017,16200
Lithuania,Methane (CH4),2017,1885000
Lithuania,Nitrogen oxides (NOX),2017,4598000
Lithuania,Nitrous oxide (N2O),2017,764000
Lithuania,Non-methane volatile organic compounds (NMVOC),2017,10909000
Lithuania,Particulate matter (PM10),2017,755400
Lithuania,Sulphur oxides (SOX),2017,10195000
Lithuania,Tetrachloroethylene,2017,15000
Lithuania,Zinc and compounds (as Zn),2017,656
Luxembourg,Arsenic and compounds (as As),2007,94.2
Luxembourg,Cadmium and compounds (as Cd),2007,12.8
Luxembourg,Carbon dioxide (CO2),2007,2180000000
Luxembourg,Carbon monoxide (CO),2007,12210000
Luxembourg,Fluorine and inorganic compounds (as HF),2007,7910
Luxembourg,Mercury and compounds (as Hg),2007,204.7
Luxembourg,Methane (CH4),2007,1023000
Luxembourg,Naphthalene,2007,2462
Luxembourg,Nitrogen oxides (NOX),2007,4349000
Luxembourg,Non-methane volatile organic compounds (NMVOC),2007,488000
Luxembourg,Particulate matter (PM10),2007,54200
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2007,0.00023500000000000002
Luxembourg,Polychlorinated biphenyls (PCBs),2007,1.69
Luxembourg,Sulphur oxides (SOX),2007,1084000
Luxembourg,Zinc and compounds (as Zn),2007,2620
Luxembourg,Arsenic and compounds (as As),2008,93.1
Luxembourg,Benzene,2008,1940
Luxembourg,Cadmium and compounds (as Cd),2008,336
Luxembourg,Carbon dioxide (CO2),2008,2103000000
Luxembourg,Carbon monoxide (CO),2008,7620000
Luxembourg,Chlorine and inorganic compounds (as HCl),2008,34600
Luxembourg,Chromium and compounds (as Cr),2008,193
Luxembourg,Lead and compounds (as Pb),2008,285
Luxembourg,Mercury and compounds (as Hg),2008,114.89999999999999
Luxembourg,Methane (CH4),2008,1820000
Luxembourg,Naphthalene,2008,558
Luxembourg,Nickel and compounds (as Ni),2008,113
Luxembourg,Nitrogen oxides (NOX),2008,3980000
Luxembourg,Non-methane volatile organic compounds (NMVOC),2008,565000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2008,0.0007
Luxembourg,Polychlorinated biphenyls (PCBs),2008,2.33
Luxembourg,Sulphur oxides (SOX),2008,784000
Luxembourg,Zinc and compounds (as Zn),2008,7553
Luxembourg,Arsenic and compounds (as As),2009,52.3
Luxembourg,Benzene,2009,1060
Luxembourg,Cadmium and compounds (as Cd),2009,68.5
Luxembourg,Carbon dioxide (CO2),2009,2211000000
Luxembourg,Carbon monoxide (CO),2009,6492000
Luxembourg,Hydrogen cyanide (HCN),2009,246
Luxembourg,Mercury and compounds (as Hg),2009,13.5
Luxembourg,Methane (CH4),2009,1909000
Luxembourg,Naphthalene,2009,1316
Luxembourg,Nitrogen oxides (NOX),2009,4010000
Luxembourg,Non-methane volatile organic compounds (NMVOC),2009,527000
Luxembourg,Particulate matter (PM10),2009,53400
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2009,0.00043
Luxembourg,Polychlorinated biphenyls (PCBs),2009,0.55
Luxembourg,Sulphur oxides (SOX),2009,761000
Luxembourg,Zinc and compounds (as Zn),2009,2374
Luxembourg,Ammonia (NH3),2010,14100
Luxembourg,Benzene,2010,1400
Luxembourg,Cadmium and compounds (as Cd),2010,10.3
Luxembourg,Carbon dioxide (CO2),2010,2293000000
Luxembourg,Carbon monoxide (CO),2010,6109000
Luxembourg,Chlorine and inorganic compounds (as HCl),2010,11400
Luxembourg,Chromium and compounds (as Cr),2010,144
Luxembourg,Copper and compounds (as Cu),2010,213
Luxembourg,Mercury and compounds (as Hg),2010,12.3
Luxembourg,Methane (CH4),2010,1895000
Luxembourg,Naphthalene,2010,956
Luxembourg,Nitrogen oxides (NOX),2010,4815000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2010,0.000294
Luxembourg,Pentachlorobenzene,2010,86
Luxembourg,Polychlorinated biphenyls (PCBs),2010,0.45
Luxembourg,Sulphur oxides (SOX),2010,738000
Luxembourg,Zinc and compounds (as Zn),2010,3536
Luxembourg,Ammonia (NH3),2011,14100
Luxembourg,Carbon dioxide (CO2),2011,2135000000
Luxembourg,Carbon monoxide (CO),2011,4704000
Luxembourg,Chlorine and inorganic compounds (as HCl),2011,21300
Luxembourg,Copper and compounds (as Cu),2011,117
Luxembourg,Lead and compounds (as Pb),2011,303
Luxembourg,Methane (CH4),2011,1512000
Luxembourg,Nitrogen oxides (NOX),2011,4981000
Luxembourg,Non-methane volatile organic compounds (NMVOC),2011,289000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2011,0.000879
Luxembourg,Polychlorinated biphenyls (PCBs),2011,0.798
Luxembourg,Sulphur oxides (SOX),2011,601000
Luxembourg,Zinc and compounds (as Zn),2011,3592
Luxembourg,Ammonia (NH3),2012,14100
Luxembourg,Benzene,2012,1070
Luxembourg,Carbon dioxide (CO2),2012,2135000000
Luxembourg,Carbon monoxide (CO),2012,6330000
Luxembourg,Copper and compounds (as Cu),2012,146
Luxembourg,Mercury and compounds (as Hg),2012,25.7
Luxembourg,Methane (CH4),2012,1352000
Luxembourg,Naphthalene,2012,922
Luxembourg,Nitrogen oxides (NOX),2012,4469000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2012,0.000354
Luxembourg,Polychlorinated biphenyls (PCBs),2012,0.925
Luxembourg,Sulphur oxides (SOX),2012,840000
Luxembourg,Zinc and compounds (as Zn),2012,2376
Luxembourg,Ammonia (NH3),2013,14100
Luxembourg,Benzene,2013,2240
Luxembourg,Carbon dioxide (CO2),2013,1627000000
Luxembourg,Carbon monoxide (CO),2013,6920000
Luxembourg,Copper and compounds (as Cu),2013,2060
Luxembourg,Mercury and compounds (as Hg),2013,112.69999999999999
Luxembourg,Methane (CH4),2013,1342000
Luxembourg,Naphthalene,2013,574
Luxembourg,Nitrogen oxides (NOX),2013,2441000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2013,0.00037
Luxembourg,Polychlorinated biphenyls (PCBs),2013,2.0629999999999997
Luxembourg,Sulphur oxides (SOX),2013,713000
Luxembourg,Zinc and compounds (as Zn),2013,2172
Luxembourg,Carbon dioxide (CO2),2014,1770000000
Luxembourg,Carbon monoxide (CO),2014,6071000
Luxembourg,Mercury and compounds (as Hg),2014,28.700000000000003
Luxembourg,Methane (CH4),2014,1150000
Luxembourg,Naphthalene,2014,624
Luxembourg,Nitrogen oxides (NOX),2014,3384000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2014,0.000397
Luxembourg,Polychlorinated biphenyls (PCBs),2014,0.926
Luxembourg,Sulphur oxides (SOX),2014,896000
Luxembourg,Zinc and compounds (as Zn),2014,2186
Luxembourg,Cadmium and compounds (as Cd),2015,12.6
Luxembourg,Carbon dioxide (CO2),2015,1523000000
Luxembourg,Carbon monoxide (CO),2015,4530000
Luxembourg,Chromium and compounds (as Cr),2015,134
Luxembourg,Lead and compounds (as Pb),2015,235
Luxembourg,Mercury and compounds (as Hg),2015,55.900000000000006
Luxembourg,Methane (CH4),2015,2130000
Luxembourg,Naphthalene,2015,874
Luxembourg,Nitrogen oxides (NOX),2015,3132000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2015,0.00043999999999999996
Luxembourg,Polychlorinated biphenyls (PCBs),2015,0.581
Luxembourg,Sulphur oxides (SOX),2015,533000
Luxembourg,Zinc and compounds (as Zn),2015,3450
Luxembourg,Ammonia (NH3),2016,55200
Luxembourg,Benzene,2016,2600
Luxembourg,Cadmium and compounds (as Cd),2016,13.5
Luxembourg,Carbon dioxide (CO2),2016,1372000000
Luxembourg,Carbon monoxide (CO),2016,5940000
Luxembourg,Chromium and compounds (as Cr),2016,127
Luxembourg,Mercury and compounds (as Hg),2016,59.699999999999996
Luxembourg,Methane (CH4),2016,1680000
Luxembourg,Naphthalene,2016,689
Luxembourg,Nitrogen oxides (NOX),2016,1813000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2016,0.001229
Luxembourg,Polychlorinated biphenyls (PCBs),2016,1.46
Luxembourg,Polycyclic aromatic hydrocarbons (PAHs),2016,64.2
Luxembourg,Sulphur oxides (SOX),2016,540000
Luxembourg,Zinc and compounds (as Zn),2016,3160
Luxembourg,Ammonia (NH3),2017,24600
Luxembourg,Benzene,2017,3810
Luxembourg,Carbon dioxide (CO2),2017,1396000000
Luxembourg,Carbon monoxide (CO),2017,6740000
Luxembourg,Copper and compounds (as Cu),2017,6100
Luxembourg,Mercury and compounds (as Hg),2017,14.5
Luxembourg,Methane (CH4),2017,1608000
Luxembourg,Naphthalene,2017,875
Luxembourg,Nitrogen oxides (NOX),2017,2339000
Luxembourg,Non-methane volatile organic compounds (NMVOC),2017,309000
Luxembourg,PCDD + PCDF (dioxins + furans) (as Teq),2017,0.008582000000000001
